ET.Daily
"1980-11-20",4.90285714285714
"1980-11-21",5.4334693877551
"1980-11-22",3.53387755102041
"1980-11-23",4.3934693877551
"1980-11-24",3.23461224489796
"1980-11-25",3.14122448979592
"1980-11-26",2.70612244897959
"1980-11-27",2.04604081632653
"1980-11-28",2.76979591836735
"1980-11-29",2.96718367346939
"1980-11-30",2.69551020408163
"1980-12-01",3.65697959183673
"1980-12-02",4.7330612244898
"1980-12-03",4.9410612244898
"1980-12-04",2.30710204081633
"1980-12-05",4.24702040816326
"1980-12-06",5.24244897959184
"1980-12-07",4.64179591836735
"1980-12-08",2.99265306122449
"1980-12-09",3.6930612244898
"1980-12-10",2.30497959183673
"1980-12-11",2.61061224489796
"1980-12-12",3.19216326530612
"1980-12-13",2.78040816326531
"1980-12-14",2.71673469387755
"1980-12-15",3.22612244897959
"1980-12-16",3.24734693877551
"1980-12-17",2.04391836734694
"1980-12-18",2.27102040816327
"1980-12-19",2.16489795918367
"1980-12-20",2.04391836734694
"1980-12-21",2.82285714285714
"1980-12-22",3.5869387755102
"1980-12-23",3.12
"1980-12-24",3.05632653061224
"1980-12-25",3.24734693877551
"1980-12-26",2.90138775510204
"1980-12-27",2.11183673469388
"1980-12-28",3.20489795918367
"1980-12-29",2.73795918367347
"1980-12-30",3.72914285714286
"1980-12-31",2.08
ET.Monthly
"jan 1980",100.487346938776
"fev 1980",79.617306122449
"mar 1980",126.604081632653
"abr 1980",114.716244897959
"mai 1980",131.719183673469
"jun 1980",118.901714285714
"jul 1980",132.154285714286
"ago 1980",144.551510204082
"set 1980",124.483755102041
"out 1980",129.787755102041
"nov 1980",93.7782857142857
"dez 1980",97.656
ET.Annual
"1980",1394.45746938776
ET.MonthlyAve
"1",3.24152732060566
"2",2.74542434904996
"3",4.08400263331139
"4",3.82387482993197
"5",4.24900592495062
"6",3.96339047619048
"7",4.26304147465438
"8",4.66295194206715
"9",4.14945850340136
"10",4.18670177748519
"11",3.12594285714286
"12",3.1501935483871
ET.AnnualAve
"1",3.80999308575889
ET_formulation
"1","Abtew"
ET_type
"1","Actual ET"
message1
"1","Solar radiation data have been used directly for calculating evapotranspiration"
ET.Daily
"1980-01-01",3.92865306122449
"1980-01-02",2.04816326530612
"1980-01-03",2.90775510204082
"1980-01-04",2.94171428571429
"1980-01-05",2.05028571428571
"1980-01-06",3.41714285714286
"1980-01-07",3.88408163265306
"1980-01-08",3.60816326530612
"1980-01-09",4.17273469387755
"1980-01-10",2.58302040816327
"1980-01-11",2.15428571428571
"1980-01-12",2.25404081632653
"1980-01-13",2.08848979591837
"1980-01-14",2.98628571428571
"1980-01-15",2.05665306122449
"1980-01-16",3.5869387755102
"1980-01-17",2.45779591836735
"1980-01-18",4.22367346938775
"1980-01-19",5.4589387755102
"1980-01-20",3.41714285714286
"1980-01-21",5.36342857142857
"1980-01-22",4.83918367346939
"1980-01-23",3.03085714285714
"1980-01-24",3.90318367346939
"1980-01-25",5.64359183673469
"1980-01-26",3.27069387755102
"1980-01-27",2.33257142857143
"1980-01-28",2.80375510204082
"1980-01-29",2.06726530612245
"1980-01-30",2.77191836734694
"1980-01-31",2.2349387755102
"1980-02-01",3.34497959183673
"1980-02-02",2.06726530612245
"1980-02-03",3.41289795918367
"1980-02-04",2.40473469387755
"1980-02-05",2.06938775510204
"1980-02-06",2.77616326530612
"1980-02-07",2.73795918367347
"1980-02-08",2.52571428571429
"1980-02-09",2.3389387755102
"1980-02-10",2.50661224489796
"1980-02-11",3.14759183673469
"1980-02-12",3.38530612244898
"1980-02-13",2.64244897959184
"1980-02-14",2.13518367346939
"1980-02-15",2.10122448979592
"1980-02-16",3.75673469387755
"1980-02-17",2.06514285714286
"1980-02-18",2.808
"1980-02-19",2.3134693877551
"1980-02-20",3.99020408163265
"1980-02-21",2.92897959183673
"1980-02-22",2.06089795918367
"1980-02-23",3.31102040816327
"1980-02-24",4.49322448979592
"1980-02-25",3.34073469387755
"1980-02-26",2.0545306122449
"1980-02-27",2.59363265306122
"1980-02-28",2.25404081632653
"1980-02-29",2.05028571428571
"1980-03-01",3.16244897959184
"1980-03-02",2.31559183673469
"1980-03-03",4.23640816326531
"1980-03-04",3.62514285714286
"1980-03-05",2.13942857142857
"1980-03-06",2.3389387755102
"1980-03-07",2.35591836734694
"1980-03-08",4.13877551020408
"1980-03-09",4.784
"1980-03-10",4.97926530612245
"1980-03-11",5.07477551020408
"1980-03-12",5.23608163265306
"1980-03-13",4.96228571428571
"1980-03-14",5.49077551020408
"1980-03-15",4.37224489795918
"1980-03-16",4.57387755102041
"1980-03-17",2.56816326530612
"1980-03-18",3.33224489795918
"1980-03-19",3.02448979591837
"1980-03-20",4.6269387755102
"1980-03-21",4.14089795918367
"1980-03-22",3.0414693877551
"1980-03-23",5.38040816326531
"1980-03-24",4.83918367346939
"1980-03-25",3.31951020408163
"1980-03-26",4.98775510204082
"1980-03-27",5.14269387755102
"1980-03-28",4.96865306122449
"1980-03-29",3.26008163265306
"1980-03-30",5.05142857142857
"1980-03-31",5.13420408163265
"1980-04-01",5.18726530612245
"1980-04-02",4.13665306122449
"1980-04-03",2.34742857142857
"1980-04-04",4.08571428571429
"1980-04-05",3.88195918367347
"1980-04-06",4.29159183673469
"1980-04-07",1.90595918367347
"1980-04-08",2.22008163265306
"1980-04-09",3.20489795918367
"1980-04-10",5.07689795918367
"1980-04-11",4.49110204081633
"1980-04-12",4.38285714285714
"1980-04-13",3.70791836734694
"1980-04-14",4.61208163265306
"1980-04-15",3.71428571428571
"1980-04-16",4.71395918367347
"1980-04-17",4.48048979591837
"1980-04-18",5.03020408163265
"1980-04-19",5.0174693877551
"1980-04-20",4.9410612244898
"1980-04-21",3.96473469387755
"1980-04-22",2.84195918367347
"1980-04-23",3.6654693877551
"1980-04-24",4.30008163265306
"1980-04-25",4.93257142857143
"1980-04-26",3.26644897959184
"1980-04-27",1.79134693877551
"1980-04-28",2.21159183673469
"1980-04-29",2.90351020408163
"1980-04-30",3.40865306122449
"1980-05-01",4.54204081632653
"1980-05-02",4.65240816326531
"1980-05-03",4.34040816326531
"1980-05-04",2.83134693877551
"1980-05-05",3.33012244897959
"1980-05-06",4.33191836734694
"1980-05-07",3.57844897959184
"1980-05-08",4.66938775510204
"1980-05-09",4.44440816326531
"1980-05-10",4.69697959183673
"1980-05-11",4.71395918367347
"1980-05-12",4.70122448979592
"1980-05-13",4.80734693877551
"1980-05-14",4.58873469387755
"1980-05-15",3.70367346938775
"1980-05-16",3.60816326530612
"1980-05-17",3.65697959183673
"1980-05-18",4.11118367346939
"1980-05-19",4.67787755102041
"1980-05-20",4.37861224489796
"1980-05-21",4.59722448979592
"1980-05-22",4.47412244897959
"1980-05-23",4.49110204081633
"1980-05-24",3.88408163265306
"1980-05-25",3.70367346938775
"1980-05-26",4.37861224489796
"1980-05-27",3.68881632653061
"1980-05-28",4.49959183673469
"1980-05-29",4.58448979591837
"1980-05-30",4.62906122448979
"1980-05-31",4.42318367346939
